CityId,Src
6524,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Nantianmen%2C_Baodu_Zhai.jpg/800px-Nantianmen%2C_Baodu_Zhai.jpg
7187,https://lh3.googleusercontent.com/p/AF1QipPnp4DsfUWB6E4c2spOyhUgawN9-m_7_1cDKEZs=s1600-w400
7230,https://d13k13wj6adfdf.cloudfront.net/urban_areas/kiev-e7a4b194e1.jpg
3661,https://lh3.googleusercontent.com/p/AF1QipPituRl-kBYbFoVAbETqmZ-0-IGsWU4fkrSrilZ=s1600-w400
6179,https://lh3.googleusercontent.com/p/AF1QipMobK24nbldS1H1i1cMT8uSwtmwhBCpm2GSJJ3G=s1600-w400
7128,https://lh3.googleusercontent.com/p/AF1QipOSwALt_O8gPC-iFf8v4aoz_6pWyLF7R5sVvepU=s1600-w400
7104,https://lh3.googleusercontent.com/p/AF1QipNp5FDGiNimQ4OK4g2Ky3YrEMCycTavbsAx4fgD=s1600-w400
6188,https://lh3.googleusercontent.com/p/AF1QipM8X-1LCqgmUNJDV75cMxEuEbW_SFNHZBtC0cfl=s1600-w400
7261,https://d13k13wj6adfdf.cloudfront.net/urban_areas/melbourne-17ca593856.jpg
7150,https://d13k13wj6adfdf.cloudfront.net/urban_areas/milan-536b0cd6d3.jpg
7180,https://lh3.googleusercontent.com/p/AF1QipPFqaCqK4XrwwcK7jNmLETzlLx7uXNyeDBrUxyL=s1600-w400
6533,https://d13k13wj6adfdf.cloudfront.net/urban_areas/fukuoka-719ae64d54.jpg
7223,https://d13k13wj6adfdf.cloudfront.net/urban_areas/san-francisco-bay-area-7f6d130d20.jpg
7164,https://d13k13wj6adfdf.cloudfront.net/urban_areas/havana-809012259a.jpg
7232,https://d13k13wj6adfdf.cloudfront.net/urban_areas/tashkent-fdb0651726.jpg
7260,https://d13k13wj6adfdf.cloudfront.net/urban_areas/vienna-8cf316bb2d.jpg
7159,https://lh3.googleusercontent.com/p/AF1QipO4_7QmYNRhN1xX_n8O6urTa5lXS2JXHzDusDCG=s1600-w400
7189,https://lh3.googleusercontent.com/p/AF1QipNWN-cd8tVOiIHYUPCCzA3DFVLPAaO-ncFpxC_P=s1600-w400
7064,https://d13k13wj6adfdf.cloudfront.net/urban_areas/baku-0aa6019508.jpg
7252,https://d13k13wj6adfdf.cloudfront.net/urban_areas/athens-325ec1b595.jpg
7175,https://lh3.googleusercontent.com/p/AF1QipMVG7iZVDCZyKk6UhITntREp4W09UiADf68H_qI=s1600-w400
