1179,Saida,169,33.56302757,35.36878658
1180,Olsztyn,20,53.80003522,20.48003129
1181,Elbląg,20,54.18995974,19.40268103
1182,Inowrocław,20,52.77994244,18.24998653
1183,Bytom,20,50.35003908,18.90999792
1184,Opole,20,50.68497988,17.93134965
1185,Maqat,117,47.64824017,53.32650183
1186,Solikamsk,2,59.669987,56.74996212
1187,Kizel,2,59.06436505,57.6343009
1188,Osakarovka,117,50.57994753,72.56992672
1189,Aqadyr,117,48.27486859,72.85988318
1190,Sharbaqty,117,52.49990786,78.14994787
1191,Shemonaikha,117,50.63159812,81.90496415
1192,Serebryansk,117,49.69989789,83.42487138
1193,Boralday,117,43.33413658,76.82883988
1194,Zharkent,117,44.16155377,79.9801204
1195,Esik,117,43.36906984,77.44378943
1196,Lenger,117,42.18991701,69.87991003
1197,Kentau,117,43.5165027,68.51988969
1198,Changyon,67,38.25173362,125.1020691
1199,Anbyon,67,39.02817202,127.5185624
1200,Munchon,67,39.38130292,127.2517053
1201,Kaesong,67,37.96399925,126.5644087
1202,Chosan,67,40.82547833,125.8008378
1203,Manpo,67,41.14543296,126.2958463
1204,Sunchon,67,39.42360008,125.9389689
1205,Kimhyonggwon,67,40.81752016,128.1553194
1206,Tsetserleg,198,47.47688112,101.4501794
1207,Pakhachi,2,60.5815851,169.0499808
1208,Shannon,103,52.7038489,-8.864146567
1209,Waterford,103,52.2582947,-7.111927939
1210,Tralee,103,52.26669212,-9.716652671
1211,Donegal,103,54.65000917,-8.116672812
1212,Modena,188,44.65002525,10.91999467
1213,Crotone,188,39.08333661,17.12333695
1214,Vibo Valentia,188,38.66659202,16.10004024
1215,Reggio di Calabria,188,38.11499778,15.64136023
1216,Caserta,188,41.05996014,14.33735714
1217,Barletta,188,41.31999595,16.27000403
1218,Ragusa,188,36.93003135,14.72999467
1219,Irbid,121,32.54998863,35.84999752
1220,Angangxi,143,47.16005292,123.8000297
1221,As Salt,121,32.03919293,35.72721431
1222,Az Zarqa,121,32.06999208,36.1000081
1223,Asti,188,44.92998232,8.209979206
1224,Novara,188,45.45000226,8.61998002
1225,Como,188,45.81000612,9.08000362
1226,Udine,188,46.07001609,13.2400081
1227,Treviso,188,45.67001467,12.24001745
1228,Yumen,143,39.83003522,97.72999304
1229,Linxia,143,35.60000917,103.2000468
1230,Zhuozhou,143,39.54005292,115.789976
1231,Cuya,38,-19.11667682,-70.13330082
1232,Sanming,143,26.2299868,117.5800476
1233,Huizhou,143,23.07997235,114.3999833
1234,Chaozhou,143,23.68003908,116.630028
1235,Annecy,176,45.89997479,6.116670287
1236,Roanne,176,46.03332583,4.066666218
1237,Piñas,83,-3.670022767,-79.64998092
1238,Puerto Villamil,83,-0.9333422659,-91.01665145
1239,Puerto Baquerizo Moreno,83,-0.9000109671,-89.5999679
1240,Guaranda,83,-1.60999347,-79.01001998
1241,Azogues,83,-2.740002015,-78.84003036
1242,Salinas,83,-2.200034974,-80.98000309
1243,Alausí,83,-2.18995807,-78.84997807
1244,Sangolquí,83,-0.3100211396,-78.4599502
1245,Sonsón,177,5.716613585,-75.31662785
1246,Sogamoso,177,5.719998392,-72.94000289
1247,Barrancabermeja,177,7.089992288,-73.84999903
1248,Cartago,111,9.86997764,-83.92997807
1249,Golfito,111,8.650026264,-83.149974
1250,Alajuela,111,10.02002016,-84.23003727
1251,Cañas,111,10.42999514,-85.10001001
1252,Bugt,143,48.78380393,121.9333736
1253,Sensuntepeque,108,13.88004295,-88.63000126
1254,Sonsonate,108,13.7199752,-89.7299858
1255,San Miguel,108,13.48334881,-88.18333602
1256,Ciego de Ávila,9,21.83999636,-78.76194727
1257,Palma Soriano,9,20.21722719,-75.99880843
1258,May Pen,154,17.96661521,-77.23328089
1259,Spanish Town,154,17.98333254,-76.94999068
1260,Girardot,177,4.310006937,-74.80999211
1261,Campoalegre,177,2.690002461,-75.33001205
1262,Túquerres,177,1.089996764,-77.61994979
1263,Mocoa,177,1.149993102,-76.62998438
1264,Cartago,177,4.749980081,-75.91002832
1265,San Gabriel,83,0.6099743845,-77.84003972
1266,Soledad,177,10.92001691,-74.76999455
1267,Sabanalarga,177,10.63998232,-74.91998539
1268,Arjona,177,10.26003135,-75.34998499
1269,Magangué,177,9.229990864,-74.74002222
1270,Valledupar,177,10.47999208,-73.25000981
1271,San José del Guaviare,177,2.569983947,-72.63999536
1272,Puerto López,177,4.089994526,-72.96002751
1273,San Antonio de los Baños,9,22.89112083,-82.4990835
1274,Güines,9,22.8361371,-82.02802698
1275,Caibarién,9,22.5157949,-79.47223983
1276,Placetas,9,22.31580711,-79.65548446
1277,Bielefeld,44,52.02998822,8.530011351
1278,Dortmund,44,51.52996706,7.450025593
1279,Duisburg,44,51.42997316,6.750016641
1280,Wuppertal,44,51.25000999,7.169991006
1281,Essen,44,51.44999778,7.016615355
1282,Karlsruhe,44,48.99999229,8.399993448
1283,Heidelberg,44,49.41999249,8.699975137
1284,Kassel,44,51.30000694,9.500029662
1285,Oldenburg,44,53.1299986,8.220004434
1286,Emden,44,53.36667666,7.216654824
1287,Braunschweig,44,52.24997479,10.5000203
1288,Erfurt,44,50.97005292,11.02996212
1289,Karlovac,179,45.48720929,15.54777421
1290,Sirjan,86,29.46996991,55.73002437
1291,Rijeka,179,45.32998374,14.45001176
1292,Coburg,44,50.26660748,10.96660681
1293,Augsburg,44,48.35000612,10.89999589
1294,Fürth,44,49.47001528,10.99998979
1295,České Budějovice,107,48.98001935,14.46003699
1296,Liberec,107,50.79995994,15.07999914
1297,Chemnitz,44,50.82998395,12.91997595
1298,Slavonski Brod,179,45.16027834,18.01558223
1299,Olomouc,107,49.63003135,17.24999589
1300,Kohtla-Järve,101,59.39997764,27.28333695
1301,Gyangze,143,28.95000165,89.63332963
1302,Dali,143,34.79525209,109.937775
1303,Yangquan,143,37.86997398,113.5700081
1304,Shiyan,143,32.57003908,110.7799975
1305,Danjiangkou,143,32.5200163,111.5000052
1306,Shashi,143,30.32002138,112.2299865
1307,Anlu,143,31.26998924,113.670002
1308,Zixing,143,25.96997683,113.4000443
1309,Deyang,143,31.13333091,104.3999735
1310,Tengchong,143,25.03331565,98.46658891
1311,Mengzi,143,23.3619448,103.4061324
1312,Chuxiong,143,25.03641624,101.5455741
1313,Hengshui,143,37.71998313,115.7000073
1314,Xuanhua,143,40.59440716,115.0243379
1315,Luohe,143,33.57000388,114.02998
1316,Beipiao,143,41.81001772,120.7600085
1317,Wafangdian,143,39.62591331,121.9959537
1318,Zhucheng,143,35.98995953,119.3800927
1319,Hangu,143,39.23195803,117.7769864
1320,Xinyi,143,34.38000612,118.3500264
1321,Mapai,18,-22.84265094,31.96305131
1322,Yangzhou,143,32.39999778,119.4300122
1323,Linhai,143,28.85000775,121.1199865
1324,Huangyan,143,28.65001996,121.2500044
1325,Okayama,183,34.67202964,133.9170865
1326,Shimonoseki,183,33.96543194,130.9454333
1327,Daan,143,45.49999921,124.2999991
1328,Changling,143,44.26999676,123.9899922
1329,Tonghua,143,41.67997398,125.7499882
1330,Baishan,143,41.90001223,126.4299983
1331,Yanji,143,42.88230369,129.5127559
1332,Kanoya,183,31.38331565,130.8500386
1333,Takamatsu,183,34.34473696,134.044779
1334,Tokushima,183,34.06738955,134.5525
1335,Ergun Zuoqi,143,50.78332013,121.5166548
1336,Shangdu,143,41.54943931,113.5338863
1337,Orongen Zizhiqi,143,50.56666669,123.7166756
1338,Zalantun,143,48.00000165,122.7199922
1339,Wuchuan,143,41.09551353,111.4408357
1340,Hanggin Houqi,143,40.88469952,107.140013
1341,Anda,143,46.39999595,125.3200402
1342,Qinggang,143,46.69002993,126.1000443
1343,Hulan Ergi,143,47.20997235,123.6100154
1344,Qingan,143,46.87185345,127.5118444
1345,Baiquan,143,47.60183474,126.0818542
1346,Suileng,143,47.24599082,127.1059777
1347,Linkou,143,45.28189882,130.2518839
1348,Toyama,183,36.69999371,137.2300109
1349,Takaoka,183,36.67002138,136.9999991
1350,Ōtsu,183,35.006402,135.8674068
1351,Maebashi,183,36.39269981,139.0726892
1352,Kawasaki,183,35.52998761,139.705002
1353,Maracaju,187,-21.610013,-55.18002751
1354,Kawagoe,183,35.91769004,139.4910616
1355,Utsunomiya,183,36.54997703,139.8700048
1356,Hachiōji,183,35.65770591,139.3260587
1357,Kōriyama,183,37.40997622,140.3799996
1358,San Luis,89,16.2000047,-89.4400035
1359,Cobán,89,15.46999758,-90.3799978
1360,Livingston,89,15.83065388,-88.75623452
1361,Jutiapa,89,14.28999208,-89.90000126
1362,Neiba,146,18.46661053,-71.41663334
1363,Três Lagoas,187,-20.79001137,-51.72000615
1364,La Vega,146,19.2165906,-70.51658492
1365,San Francisco de Macorís,146,19.29999636,-70.25001205
1366,Roura,176,4.729981302,-52.33002059
1367,Sinnamary,176,5.380019144,-52.95998214
1368,Simla,173,31.10002545,77.16659704
1369,Gurgaon,173,28.45000633,77.01999101
1370,Sonipat,173,28.9999986,77.01999101
1371,Rohtak,173,28.9000047,76.58001786
1372,Hisar,173,29.16998822,75.72503129
1373,Bhiwani,173,28.81001019,76.12500688
1374,Ambala,173,30.32002138,76.82000321
1375,Sopore,173,34.29995933,74.46665849
1376,Silvassa,173,20.26657819,73.0166178
1377,Kalyan,173,19.25023195,73.16017493
1378,Bhusawal,173,21.01999473,75.8300378
1379,Jorhat,173,26.7499809,94.21666744
1380,St.-Brieuc,176,48.51666262,-2.783303265
1381,Poitier,176,46.58329226,0.3332765285
1382,Angers,176,47.48000755,-0.5300299493
1383,Biarritz,176,43.47327537,-1.561594891
1384,Aix-en-Provence,176,43.51999086,5.449992634
1385,Perpignan,176,42.69998924,2.899967406
1386,Tarbes,176,43.23329002,0.08334346376
1387,Clermont-Ferrand,176,45.77998212,3.080008096
1388,Melun,176,48.53330243,2.666648314
1389,Arras,176,50.28332481,2.783333698
1390,Besançon,176,47.22999697,6.03000891
1391,Río Verde,38,-52.64997882,-71.46660445
1392,Chuquicamata,38,-22.31999551,-68.92998926
1393,María Elena,38,-22.35001951,-69.66999577
1394,Tierra Amarilla,38,-27.4800423,-70.27998438
1395,Combarbalá,38,-31.18002317,-70.99999211
1396,San Bernardo,38,-33.59997882,-70.69998458
1397,San Felipe,38,-32.75000486,-70.7200092
1398,Viña del Mar,38,-33.02998777,-71.53998499
1399,La Ligua,38,-32.45999673,-71.24002914
1400,Quillota,38,-32.87997109,-71.26000208
1401,Hoskins,184,-5.474615459,150.4099816
1402,Nueva Imperial,38,-38.74002684,-72.96002751
1403,Loncoche,38,-39.37001422,-72.62999597
1404,Villarica,38,-39.28004555,-72.22999455
1405,Toltén,38,-39.21659053,-73.21233798
1406,Lonquimay,38,-38.43332721,-71.23328536
1407,Angol,38,-37.79000731,-72.71001693
1408,Collipulli,38,-37.95997109,-72.43000818
1409,La Unión,38,-40.28995807,-73.0899679
1410,Río Bueno,38,-40.34003253,-72.96002751
1411,Coronel,38,-37.02995034,-73.1600153
1412,Lapa,187,-25.76004393,-49.72999841
1413,Talcahuano,38,-36.71668781,-73.11665877
1414,Quirihue,38,-36.28002195,-72.53000208
1415,Curanilahue,38,-37.48000039,-73.34000431
1416,Santa Bárbara,38,-37.67001463,-72.01998153
1417,Pichilemu,38,-34.38003457,-71.99998275
1418,San Fernando,38,-34.58002236,-70.98996688
1419,Puerto Varas,38,-41.32999795,-72.98999984
1420,Calbuco,38,-41.75220107,-73.14159106
1421,Castro,38,-42.48076159,-73.76233415
1422,Chonchi,38,-42.61002317,-73.80994979
1423,Linares,38,-35.83999713,-71.58998194
1424,Cauquenes,38,-35.96004148,-72.31998906
1425,Piraeus,7,37.95002077,23.69998979
1426,Volos,7,39.36995994,22.95000972
1427,Hania,7,35.51221092,24.01557776
1428,Kavala,7,40.94121113,24.40176036
1429,Alexandroupoli,7,40.84861937,25.87440978
1430,Kutaisi,125,42.24999086,42.72999101
1431,Tskhinvali,125,42.23249839,43.97503129
1432,Beer Sheva,24,31.2500163,34.8300081
1433,Savonlinna,164,61.86662294,28.88334265
1434,Savonlinna,33,61.86662294,28.88334265
1435,Pori,164,61.47889467,21.77493933
1436,Pori,33,61.47889467,21.77493933
1437,Zhosaly,117,45.48772605,64.07804195
1438,Marv Dasht,86,29.80144838,52.82146806
1439,Shahrud,86,36.42287884,54.96288773
1440,Varamin,86,35.31658978,51.64660437
1441,Masjed Soleyman,86,31.97999758,49.2999259
1442,Borujerd,86,33.91995668,48.8000081
1443,Az Aubayr,49,30.38916445,47.70798173
1444,Ad Diwaniyah,49,31.9889376,44.92396562
1445,Ash Shatrah,49,31.41752545,46.17722245
1446,Malayer,86,34.31998395,48.84997921
1447,Zanjan,86,36.67002138,48.50002641
1448,Urmia,86,37.52999473,44.99998165
1449,Ahar,86,38.48290814,47.06290482
1450,Sanandaj,86,35.30000165,47.02001339
1451,Mandali,49,33.74361086,45.54635657
1452,Neyshabur,86,36.22002301,58.82001664
1453,Bojnurd,86,37.46999839,57.32000484
1454,Hoshiarpur,173,31.51997398,75.98000281
1455,Ajmer,173,26.44999921,74.63998124
1456,Hathras,173,27.59998069,78.05000565
1457,Sitapur,173,27.6300047,80.74999589
1458,Pilibhit,173,28.63999473,79.81000159
1459,Budaun,173,28.03000612,79.08999385
1460,Firozabad,173,27.14998232,78.39494584
1461,Mathura,173,27.4999868,77.67002885
1462,Bulandshahr,173,28.4103705,77.84841589
1463,Hapur,173,28.74365765,77.76278804
1464,Muzaffarnagar,173,29.48500775,77.69504024
1465,Gangtok,173,27.3333303,88.6166475
1466,Viborg,11,56.43333701,9.399984089
1467,Roskilde,11,55.64997398,12.08333451
1468,Ar Ramadi,49,33.42001304,43.29998205
1469,Al Musayyib,49,32.778631,44.28999914
1470,Subotica,72,46.07001609,19.68002844
1471,Grajau,187,-5.809995505,-46.14998438
1472,Presidente Dutra,187,-5.250029685,-44.51998051
1473,Jardim,187,-21.47994342,-56.15001998
1474,Itapecuru Mirim,187,-3.400013409,-44.36001611
1475,São José de Ribamar,187,-2.549987774,-44.06998214
1476,Santa Inês,187,-3.659997539,-45.39003076
1477,Rosário,187,-2.940041485,-44.26002222
1478,Timon,187,-5.114999167,-42.84496647
1479,Capanema,187,-1.190019105,-47.17999903
1480,Portel,187,-1.949972718,-50.81998356
1481,Itupiranga,187,-5.120011781,-49.30002466
1482,Pimenta Bueno,187,-11.64002724,-61.20999536
1483,Ponta Porã,187,-22.53000853,-55.7299681
1484,Guanhães,187,-18.78000486,-42.95002466
1485,Leopoldina,187,-21.53001788,-42.64004358
1486,Nova Lima,187,-19.98003497,-43.8500214
1487,Pouso Alegre,187,-22.22000161,-45.94002303
1488,Itaúna,187,-20.06003009,-44.57002914
1489,Caratinga,187,-19.79002073,-42.13999658
1490,Diamantina,187,-18.23998615,-43.60998438
1491,Nanuque,187,-17.83995888,-40.35002832
1492,Barbacena,187,-21.22001097,-43.77000045
1493,Carazinho,187,-28.2900187,-52.80004358
1494,Poços de Caldas,187,-21.78002846,-46.56998458
1495,Guaxupé,187,-21.29003253,-46.7099502
1496,São João del Rei,187,-21.1300423,-44.24999699
1497,Muriaé,187,-21.1300423,-42.38998132
1498,Passos,187,-20.71001626,-46.60998214
1499,Conselheiro Lafaiete,187,-20.6700187,-43.78999923
1500,Formiga,187,-20.46000568,-45.43002832
1501,Frutal,187,-20.03000608,-48.94002079
1502,Iturama,187,-19.72997272,-50.2000214
1503,Ituiutaba,187,-18.97001911,-49.45998906
1504,Araguari,187,-18.64001341,-48.19998845
1505,Almenara,187,-16.17003497,-40.70000696
1506,Várzea Grande,187,-15.65001504,-56.14002059
1507,Cáceres,187,-16.0500423,-57.51001449
1508,Santana do Livramento,187,-30.88004148,-55.53000615
1509,Canoas,187,-29.91999673,-51.17998743
1510,Quaraí,187,-30.38002033,-56.45994938
1511,Santa Vitória do Palmar,187,-33.52003538,-53.36998295
1512,São Lourenço do Sul,187,-31.36998574,-51.98001611
1513,Canela,187,-29.36003091,-50.81001001
1514,São Gabriel,187,-30.32002399,-54.32002832
1515,Rosário do Sul,187,-30.25000242,-54.92001754
1516,Cachoeira do Sul,187,-30.02996417,-52.90998519
1517,Osório,187,-29.87999917,-50.26999129
1518,Santa Cruz do Sul,187,-29.71003538,-52.44003972
1519,São Luiz Gonzaga,187,-28.41001137,-54.95998926
1520,Santo Ângelo,187,-28.30004393,-54.28003076
1521,Erechim,187,-27.63000731,-52.26999841
1522,Guaira,187,-24.08996499,-54.2699797
1523,Palmas,187,-26.47999998,-51.99998906
1524,Arapongas,187,-23.41000649,-51.43004968
1525,Paranaguá,187,-25.52787556,-48.53445345
1526,São José dos Pinhais,187,-25.57002968,-49.18000615
1527,Guarapuava,187,-25.38001544,-51.48002079
1528,Rio Negro,187,-26.10002317,-49.79002059
1529,Apucarana,187,-23.54999795,-51.4700214
1530,Irati,187,-25.47003579,-50.65996749
1531,Castro,187,-24.79002562,-50.00998132
1532,Telêmaco Borba,187,-24.32995034,-50.61999577
1533,Jacarezinho,187,-23.15994424,-49.97998316
1534,Concórdia,187,-27.23003172,-52.03001306
1535,Blumenau,187,-26.9200248,-49.0899858
1536,Brusque,187,-27.12998615,-48.9300214
1537,Araranguá,187,-28.94000486,-49.49998661
1538,Jaraguá do Sul,187,-26.47999998,-49.09998519
1539,Canindé,187,-4.35003294,-39.30998845
1540,Tubarão,187,-28.48003294,-49.02001591
1541,Laguna,187,-28.48003294,-48.77997888
1542,Joaçaba,187,-27.17003538,-51.4999679
1543,Caçador,187,-26.77000812,-51.02002303
1544,Canoinhas,187,-26.17996662,-50.4000092
1545,Camocim,187,-2.89999225,-40.85002364
1546,Russas,187,-4.940022767,-37.97999211
1547,Sobral,187,-3.690021547,-40.35002832
1548,Iguatu,187,-6.359987774,-39.29998906
1549,Quixadá,187,-4.969995098,-39.02000615
1550,Mocuba,18,-16.84958006,38.26003129
1551,Campo Maior,187,-4.820030091,-42.18001998
1552,Barras,187,-4.250039043,-42.29998682
1553,Rio Largo,187,-9.48000405,-35.83996769
1554,Palmeira dos Índios,187,-9.416597067,-36.61663863
1555,Santa Cruz Cabrália,187,-16.28000242,-39.0299797
1556,Paulo Afonso,187,-9.330659161,-38.26565943
1557,Brumado,187,-14.20999957,-41.67002527
1558,Jaguaquara,187,-13.5299894,-39.96999984
1559,Itapetinga,187,-15.24998777,-40.24998275
1560,Ubaitaba,187,-14.30001992,-39.33001306
1561,Cachoeiro de Itapemirim,187,-20.85000771,-41.12998071
1562,Barra Mansa,187,-22.56003253,-44.1699502
1563,Nova Iguaçu,187,-22.74002155,-43.46996708
1564,Duque de Caxias,187,-22.76999388,-43.30997685
1565,Niterói,187,-22.90001178,-43.09998967
1566,Cabo Frio,187,-22.88998655,-42.03997685
1567,Macaé,187,-22.37999184,-41.78999211
1568,Miracema,187,-21.41002521,-42.19996708
1569,Geraldton,37,49.71664105,-86.96664026
1570,Apodi,187,-5.650005271,-37.80000309
1571,Santa Cruz,187,-6.219996319,-36.02998194
1572,Selkirk,37,50.15002545,-96.88332178
1573,Berens River,37,52.36655682,-97.03331262
1574,Pukatawagan,37,55.73327639,-101.3166171
1575,Gimli,37,50.63330345,-96.99998133
1576,Island Lake,37,53.96658836,-94.7665776
1577,Melville,37,50.93331097,-102.7999891
1578,Weyburn,37,49.66656659,-103.8500025
1579,La Ronge,37,55.10000755,-105.3000173
1580,Stony Rapids,37,59.26657493,-105.8332664
1581,Camrose,37,53.01669802,-112.8166386
1582,Hinton,37,53.39998212,-117.5833503
1583,Vegreville,37,53.49997601,-112.0499671
1584,Stettler,37,52.33296714,-112.6832876
1585,Lac La Biche,37,54.77193972,-111.964701
1586,Wetaskiwin,37,52.96657188,-113.3832966
1587,Meander River,37,59.03328168,-117.6829824
1588,Creston,37,49.09996035,-116.516697
1589,Cranbrook,37,49.5166791,-115.7666653
1590,Terrace,37,54.49999249,-128.5833248
1591,Comallo,132,-41.03332355,-70.26657434
1592,Chilliwack,37,49.16664878,-121.949983
1593,Hall Beach,37,68.76746684,-81.23608303
1594,Lutselke,37,62.40005292,-110.7333291
1595,Hay River,37,60.84999249,-115.7000027
1596,Doline,37,65.18334556,-123.4166635
1597,Paulatuk,37,69.38332176,-123.9833214
1598,Tsiigehtchic,37,67.43328575,-133.7499862
1599,Owen Sound,37,44.56664532,-80.84998519
1600,Orillia,37,44.59997662,-79.41666183
1601,Kapuskasing,37,49.4166852,-82.43332524
1602,Thessalon,37,46.24997927,-83.55000126
1603,Belleville,37,44.16666974,-77.38334924
1604,Sarnia,37,42.96663963,-82.3999681
1605,Peterborough,37,44.29996909,-78.33326542
1606,Oshawa,37,43.87999473,-78.84997807
1607,London,37,42.9699986,-81.24998661
1608,Kitchener,37,43.44999514,-80.50000655
1609,New Liskeard,37,47.50000633,-79.66664657
1610,Brockville,37,44.5892796,-75.69531275
1611,Big Beaver House,37,52.94998374,-89.88328394
1612,Port-Menier,37,49.82257774,-64.34799504
1613,Rivière-du-Loup,37,47.83329348,-69.53331161
1614,Drummondville,37,45.88333498,-72.4833641
1615,Sherbrooke,37,45.40000531,-71.89998885
1616,Cap-Chat,37,49.09996035,-66.68330469
1617,Baie-Comeau,37,49.22266604,-68.15799504
1618,Natashquan,37,50.19134076,-61.81065637
1619,Eastmain,37,52.23333498,-78.51669092
1620,Schefferville,37,54.80000002,-66.81665572
1621,Salluit,37,62.18259849,-75.65950098
1622,Amos,37,48.56663373,-78.11666366
1623,Joliette,37,46.03332583,-73.43330611
1624,St.-Jerome,37,45.7666496,-73.99998987
1625,St-Augustin,37,51.2423102,-58.64699935
1626,Rouyn-Noranda,37,48.25001223,-79.03324854
1627,La Sarre,37,48.8000045,-79.20003422
1628,New Glasgow,37,45.58327578,-62.63331934
1629,Liverpool,37,44.03995913,-64.72001367
1630,Amherst,37,45.81656903,-64.21658187
1631,Baddeck,37,46.09998842,-60.75397669
1632,Deer Lake,37,49.17440025,-57.42691878
1633,La Scie,37,49.96701337,-55.58300033
1634,Hopedale,37,55.44996035,-60.21667098
1635,Happy Valley - Goose Bay,37,53.29998822,-60.29999923
1636,Port Hope Simpson,37,52.53329083,-56.30001083
1637,Kragujevac,72,44.01996035,20.92000443
1638,Zrenjanin,72,45.3786371,20.39946773
1639,28 de Noviembre,132,-51.65003986,-72.30001612
1640,Gobernador Gregores,132,-48.76659829,-70.25001205
1641,Comondante Luis Piedrabuena,132,-49.97454865,-68.90347273
1642,Paso Río Mayo,132,-45.68337563,-70.26657434
1643,Alto Rio Sanguer,132,-45.03328611,-70.83328394
1644,El Maitén,132,-42.05000568,-71.16662276
1645,Puerto Madryn,132,-42.77001341,-65.04001998
1646,Trelew,132,-43.25003579,-65.3299506
1647,Las Heras,132,-32.82503904,-68.80167668
1648,San Martín,132,-33.06998533,-68.49001612
1649,Uspallata,132,-32.59311522,-69.34598454
1650,Cutral Có,132,-38.94001463,-69.24002202
1651,Punata,62,-17.55000242,-65.83997115
1652,Cliza,62,-17.58999998,-65.9299915
1653,Quillacollo,62,-17.39998574,-66.27999597
1654,Puerto Villarroel,62,-16.87004393,-64.78001001
1655,Tarabuco,62,-19.18003213,-64.91994979
1656,Guayaramerín,62,-10.82999917,-65.4099974
1657,Santa Ana,62,-13.7600012,-65.57996118
1658,Baures,62,-13.58001219,-63.58005742
1659,Morrinhos,187,-17.73004311,-49.10998458
1660,Ceres,187,-15.30331785,-49.60519983
1661,Catalão,187,-18.18004148,-47.9500037
1662,Cristalina,187,-16.76999835,-47.61002446
1663,Trindade,187,-16.65000568,-49.49998661
1664,Wuyuan,143,41.08962242,108.2721919
1665,Iporá,187,-16.45001788,-51.12999048
1666,Inhumas,187,-16.35999754,-49.49998661
1667,Itaberaí,187,-16.01996662,-49.80996769
1668,Punta Alta,132,-38.87996662,-62.0799681
1669,San Nicolas,132,-33.33002114,-60.24000289
1670,Campana,132,-34.15999632,-58.95997766
1671,Chacabuco,132,-34.65004393,-60.48998763
1672,Mercedes,132,-34.66001748,-59.44002588
1673,Lincoln,132,-34.88000405,-61.53994938
1674,Bayan Obo,143,41.76764305,109.9711063
1675,Chivilcoy,132,-34.89995115,-60.03998926
1676,Veinticinco de Mayo,132,-35.42999632,-60.17998071
1677,Nueve de Julio,132,-35.44596434,-60.88998906
1678,Dolores,132,-36.33004474,-57.68997766
1679,Pedro Luro,132,-39.48334064,-62.68331629
1680,Tres Arroyos,132,-38.3699719,-60.26994938
1681,Coronel Suárez,132,-37.46661619,-61.9166189
1682,Balcarce,132,-37.83331216,-58.24999516
1683,25 de Mayo,132,-37.80003253,-67.68329533
1684,General Roca,132,-39.01995807,-67.60996647
1685,Ingeniero Jacobacci,132,-41.30002562,-69.58330855
1686,General Conesa,132,-40.10004718,-64.43328699
1687,Choele Choel,132,-39.26660968,-65.68331405
1688,San Francisco,132,-31.43003375,-62.08996749
1689,Alta Gracia,132,-31.65999388,-64.4299797
1690,Villa María,132,-32.41002562,-63.26002527
1691,Bell Ville,132,-32.60003986,-62.67995732
1692,Villa Rumipal,132,-32.18332111,-64.48328394
1693,Villa Carlos Paz,132,-31.42000853,-64.50000126
1694,Chumbicha,132,-28.86662433,-66.23330632
1695,Tinogasta,132,-28.06662148,-67.56658411
1696,Abra Pampa,132,-22.7166638,-65.6999797
1697,Humahuaca,132,-23.19999347,-65.34994938
1698,Susques,132,-23.41667275,-66.4833169
1699,Chepes,132,-31.34998696,-66.5999506
1700,Yacuíba,132,-22.03003904,-63.69999841
1701,Tartagal,132,-22.55000731,-63.81001754
1702,Joaquín V. González,132,-25.08334105,-64.18335392
1703,General Guemes,132,-24.6666223,-65.04996769
1704,Trancas,132,-26.21665688,-65.28331262
1705,Victoria,132,-32.61001341,-60.17998071
1706,Presidencia Roque Saenz Pena,132,-26.7900069,-60.45001591
1707,Pampa del Infierno,132,-26.51658689,-61.16658716
1708,Villa Ángela,132,-27.58329181,-60.7166663
1709,Ingeniero Guillermo N. Juarez,132,-23.90000242,-61.84998214
1710,Comandante Fontana,132,-25.33329995,-59.68331852
1711,Doctor Pedro P. Peña,132,-22.47998574,-62.29998051
1712,San Lorenzo,132,-28.12000324,-58.76998926
1713,Corrientes,132,-27.48996417,-58.80998682
1714,Concepción del Uruguay,132,-32.47999551,-58.23999577
1715,Gualeguay,132,-33.15003213,-59.34000615
1716,Paraná,132,-31.73332273,-60.53334416
1717,Villa Constitución,132,-33.23002724,-60.35002202
1718,Rafaela,132,-31.25004474,-61.49997766
1719,Santo André,187,-23.65283405,-46.52781661
1720,Pindamonhangaba,187,-22.91995888,-45.47002588
1721,Rio Claro,187,-22.40996417,-47.56002751
1722,Ourinhos,187,-22.97003335,-49.86998987
1723,Itanhaem,187,-24.17998533,-46.80002222
1724,Jaboticabal,187,-21.25003497,-48.32998051
1725,Bragança Paulista,187,-22.95003457,-46.5499858
1726,Jundiaí,187,-23.19999347,-46.8799915
1727,São José dos Campos,187,-23.19999347,-45.87994918
1728,Guaratinguetá,187,-22.81996499,-45.18999129
1729,Pirassununga,187,-21.99004148,-47.42998377
1730,Americana,187,-22.74994342,-47.32998987
1731,Piracicaba,187,-22.70999754,-47.63999679
1732,Nicuadala,18,-17.60767332,36.81970577
1733,São João da Boa Vista,187,-21.98001626,-46.78999699
1734,São Carlos,187,-22.02001382,-47.88998153
1735,Tupã,187,-21.92999347,-50.5199502
1736,Penápolis,187,-21.41002521,-50.08000289
1737,Presidente Prudente,187,-22.12000771,-51.39000045
1738,Registro,187,-24.49004393,-47.83998458
1739,Tatuí,187,-23.35001015,-47.8600092
1740,Avaré,187,-23.1100248,-48.9300214
1741,Garça,187,-22.22000161,-49.65997685
1742,Kahemba,77,-7.282928855,19.00001827
1743,Catanduva,187,-21.14001585,-48.97996668
1744,Batatais,187,-20.89000527,-47.58999984
1745,Barretos,187,-20.55002602,-48.58001693
